dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,15.529744,2.807500,12.329774,7.537168,-2.998489,-0.000000,0.000000
0.010000,15.604816,2.807500,12.404846,7.507183,-2.998489,0.000000,0.000000
0.010000,15.679588,2.807500,12.479618,7.477198,-2.998489,-0.000000,0.000000
0.010000,15.754060,2.807500,12.554090,7.447214,-2.998489,0.000000,0.000000
0.010000,15.828232,2.807500,12.628262,7.417229,-2.998489,-0.000000,0.000000
0.010000,15.902104,2.807500,12.702134,7.387244,-2.998489,0.000000,0.000000
0.010000,15.975677,2.807500,12.775707,7.357259,-2.998489,-0.000000,0.000000
0.010000,16.045562,2.807429,12.845592,6.988499,-36.875999,-3387.750957,6.280080
0.010000,16.113787,2.807063,12.913818,6.822651,-16.584809,2029.118966,6.275613
0.010000,16.181945,2.806401,12.981979,6.816084,-0.656731,1592.807789,6.271366
0.010000,16.250030,2.805458,13.050070,6.809098,-0.698507,-4.177594,6.267336
0.010000,16.318036,2.804249,13.118087,6.801703,-0.739563,-4.105561,6.263518
0.010000,16.385959,2.802789,13.186026,6.793904,-0.779843,-4.028042,6.259909
0.010000,16.453795,2.801093,13.253883,6.785711,-0.819303,-3.945980,6.256505
0.010000,16.521539,2.799176,13.321655,6.777132,-0.857905,-3.860231,6.253303
0.010000,16.589188,2.797051,13.389337,6.768176,-0.895621,-3.771566,6.250299
0.010000,16.656736,2.794733,13.456925,6.758852,-0.932428,-3.680684,6.247489
0.010000,16.724182,2.792235,13.524417,6.749169,-0.968310,-3.588210,6.244870
0.010000,16.791521,2.789570,13.591808,6.739136,-1.003257,-3.494708,6.242439
0.010000,16.858749,2.786753,13.659096,6.728764,-1.037264,-3.400707,6.240192
0.010000,16.925865,2.783795,13.726276,6.718060,-1.070330,-3.306575,6.238127
0.010000,16.992864,2.780710,13.793347,6.707036,-1.102458,-3.212821,6.236241
0.010000,17.059744,2.777510,13.860304,6.695699,-1.133655,-3.119708,6.234530
0.010000,17.126503,2.774206,13.927144,6.684060,-1.163931,-3.027603,6.232991
0.010000,17.193138,2.770812,13.993866,6.672127,-1.193298,-2.936743,6.231623
0.010000,17.259647,2.767339,14.060465,6.659909,-1.221772,-2.847400,6.230421
0.010000,17.326027,2.763798,14.126939,6.647415,-1.249370,-2.759783,6.229385
0.010000,17.392275,2.760200,14.193285,6.634654,-1.276111,-2.674039,6.228510
0.010000,17.458391,2.756557,14.259502,6.621634,-1.302014,-2.590378,6.227795
0.010000,17.524373,2.752879,14.325585,6.608363,-1.327104,-2.508918,6.227238
0.010000,17.590217,2.749178,14.391534,6.594849,-1.351401,-2.429763,6.226835
0.010000,17.655923,2.745462,14.457345,6.581100,-1.374932,-2.353046,6.226585
0.010000,17.721489,2.741743,14.523016,6.567123,-1.397720,-2.278830,6.226486
0.010000,17.786913,2.738030,14.588545,6.552925,-1.419792,-2.207199,6.226536
0.010000,17.852194,2.734334,14.653930,6.538513,-1.441174,-2.138215,6.226732
0.010000,17.917329,2.730663,14.719169,6.523894,-1.461893,-2.071924,6.227073
0.010000,17.982318,2.727028,14.784260,6.509074,-1.481977,-2.008378,6.227556
0.010000,18.047160,2.723436,14.849201,6.494060,-1.501453,-1.947602,6.228180
0.010000,18.111851,2.719898,14.913989,6.478856,-1.520350,-1.889633,6.228944
0.010000,18.176393,2.716423,14.978624,6.463469,-1.538694,-1.834480,6.229845
0.010000,18.240782,2.713017,15.043103,6.447904,-1.556516,-1.782169,6.230881
0.010000,18.305017,2.709692,15.107425,6.432166,-1.573843,-1.732714,6.232052
0.010000,18.369098,2.706453,15.171587,6.416259,-1.590704,-1.686114,6.233355
0.010000,18.433023,2.703310,15.235589,6.400187,-1.607128,-1.642360,6.234789
0.010000,18.496790,2.700271,15.299429,6.383956,-1.623143,-1.601508,6.236352
0.010000,18.560398,2.697343,15.363104,6.367568,-1.638778,-1.563480,6.238044
0.010000,18.623846,2.694534,15.426615,6.351027,-1.654061,-1.528316,6.239862
0.010000,18.687133,2.691852,15.489958,6.334337,-1.669021,-1.496016,6.241805
0.010000,18.750257,2.689303,15.553133,6.317500,-1.683687,-1.466550,6.243872
0.010000,18.813216,2.686895,15.616138,6.300520,-1.698086,-1.439909,6.246061
0.010000,18.876009,2.684634,15.678972,6.283397,-1.712247,-1.416089,6.248372
0.010000,18.938635,2.682529,15.741634,6.266135,-1.726197,-1.395071,6.250802
