dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,8.597755,4.932500,5.397785,5.666642,2.990313,-0.000000,0.000000
0.010000,8.654721,4.932500,5.454750,5.696545,2.990313,0.000000,0.000000
0.010000,8.711985,4.932500,5.512015,5.726448,2.990313,0.000000,0.000000
0.010000,8.769549,4.932500,5.569578,5.756352,2.990313,0.000000,0.000000
0.010000,8.827411,4.932500,5.627441,5.786255,2.990313,0.000000,0.000000
0.010000,8.885573,4.932500,5.685603,5.816158,2.990313,0.000000,0.000000
0.010000,8.944033,4.932500,5.744063,5.846061,2.990313,0.000000,0.000000
0.010000,9.002929,4.932500,5.802959,5.889605,4.354396,136.408307,6.282991
0.010000,9.066271,4.932358,5.866301,6.334151,44.454570,4010.017414,6.278960
0.010000,9.129582,4.931971,5.929613,6.331240,-0.291077,-4474.564692,6.275238
0.010000,9.192865,4.931359,5.992899,6.328574,-0.266560,2.451744,6.271823
0.010000,9.256120,4.930540,6.056160,6.326103,-0.247113,1.944717,6.268712
0.010000,9.319350,4.929534,6.119398,6.323775,-0.232853,1.425956,6.265904
0.010000,9.382555,4.928361,6.182613,6.321536,-0.223907,0.894576,6.263399
0.010000,9.445703,4.927040,6.245775,6.316234,-0.530128,-30.622112,6.261198
0.010000,9.508735,4.925593,6.308823,6.304799,-1.143571,-61.344216,6.259301
0.010000,9.571588,4.924040,6.371696,6.287299,-1.749997,-60.642628,6.257709
0.010000,9.634205,4.922402,6.434334,6.263801,-2.349767,-59.977051,6.256423
0.010000,9.696505,4.920702,6.496658,6.232361,-3.143963,-79.419577,6.255442
0.010000,9.758412,4.918962,6.558589,6.193083,-3.927840,-78.387698,6.254766
0.010000,9.819867,4.917202,6.620069,6.148054,-4.502863,-57.502302,6.254391
0.010000,9.880815,4.915443,6.681043,6.097335,-5.071963,-56.910023,6.254316
0.010000,9.941200,4.913704,6.741453,6.040984,-5.635107,-56.314318,6.254537
0.010000,10.000986,4.912005,6.801263,5.981018,-5.996537,-36.143084,6.255051
0.010000,10.060167,4.910362,6.860467,5.920400,-6.061805,-6.526784,6.255854
0.010000,10.118747,4.908791,6.919067,5.860080,-6.031999,2.980634,6.256943
0.010000,10.176728,4.907307,6.977068,5.800002,-6.007828,2.417068,6.258316
0.010000,10.234112,4.905926,7.034469,5.740111,-5.989075,1.875289,6.259971
0.010000,10.290902,4.904661,7.091272,5.680356,-5.975542,1.353341,6.261907
0.010000,10.347097,4.903526,7.147479,5.620685,-5.967046,0.849555,6.264123
0.010000,10.402699,4.902534,7.203090,5.561051,-5.963424,0.362213,6.266619
0.010000,10.457707,4.901697,7.258104,5.501406,-5.964523,-0.109844,6.269395
0.010000,10.512119,4.901029,7.312521,5.441704,-5.970202,-0.567942,6.272452
0.010000,10.565936,4.900539,7.366340,5.381900,-5.980333,-1.013111,6.275790
0.010000,10.619155,4.900241,7.419559,5.321952,-5.994793,-1.446014,6.279411
0.010000,10.671773,4.900143,7.472177,5.261818,-6.013469,-1.867520,0.000130
0.010000,10.723787,4.900258,7.524192,5.201455,-6.036248,-2.277915,0.004322
0.010000,10.775195,4.900594,7.575600,5.140825,-6.063023,-2.677482,0.008803
0.010000,10.825990,4.901161,7.626399,5.079888,-6.093685,-3.066271,0.013577
0.010000,10.876170,4.901968,7.676585,5.018607,-6.128126,-3.444037,0.018645
0.010000,10.925728,4.903023,7.726155,4.956945,-6.166231,-3.810584,0.024012
0.010000,10.974659,4.904336,7.775103,4.894866,-6.207880,-4.164831,0.029683
0.010000,11.022957,4.905913,7.823427,4.832336,-6.252942,-4.506177,0.035660
0.010000,11.070614,4.907761,7.871120,4.769324,-6.301275,-4.833362,0.041949
0.010000,11.117624,4.909888,7.918178,4.705796,-6.352720,-5.144439,0.048554
0.010000,11.163979,4.912300,7.964595,4.641725,-6.407101,-5.438152,0.055481
0.010000,11.209670,4.915002,8.010366,4.577083,-6.464216,-5.711518,0.062735
0.010000,11.254688,4.918000,8.055484,4.511845,-6.523842,-5.962599,0.070321
0.010000,11.299026,4.921298,8.099944,4.445988,-6.585719,-6.187629,0.078246
0.010000,11.342672,4.924900,8.143739,4.379492,-6.649554,-6.383588,0.086515
0.010000,11.385618,4.928810,8.186863,4.312342,-6.715017,-6.546268,0.095135
0.010000,11.427853,4.933029,8.229308,4.244525,-6.781729,-6.671184,0.104112
0.010000,11.469367,4.937561,8.271068,4.176032,-6.849262,-6.753313,0.113451
0.010000,11.510149,4.942407,8.312137,4.106861,-6.917134,-6.787199,0.123161
0.010000,11.550188,4.947567,8.352507,4.037013,-6.984802,-6.766843,0.133246
0.010000,11.589473,4.953040,8.392172,3.966496,-7.051657,-6.685458,0.143713
0.010000,11.627994,4.958826,8.431125,3.895326,-7.117019,-6.536196,0.154569
0.010000,11.665740,4.964923,8.469360,3.823525,-7.180134,-6.311502,0.165820
0.010000,11.702701,4.971328,8.506872,3.751123,-7.240169,-6.003499,0.177470
0.010000,11.738865,4.978038,8.543653,3.678161,-7.296209,-5.604028,0.189525
0.010000,11.774224,4.985047,8.579700,3.604688,-7.347257,-5.104765,0.201991
0.010000,11.808768,4.992351,8.615008,3.530766,-7.392231,-4.497378,0.214871
